dateTimeRecorded,twitterSentiment
03/28/2018 09:27 AM,0.424242424242424
03/28/2018 09:30 AM,0.529411764705882
03/28/2018 09:33 AM,0.673913043478261
03/28/2018 09:36 AM,0.731707317073171
03/28/2018 09:39 AM,0.529411764705882
03/28/2018 09:42 AM,0.34375
03/28/2018 09:45 AM,0.28125
03/28/2018 09:48 AM,0.323529411764706
03/28/2018 09:51 AM,0.6
03/28/2018 09:54 AM,0.882352941176471
03/28/2018 09:57 AM,0.942857142857143
03/28/2018 10:00 AM,1
03/28/2018 10:03 AM,0.88
03/28/2018 10:07 AM,0.615384615384615
03/28/2018 10:10 AM,0.529411764705882
03/28/2018 10:13 AM,0.41025641025641
03/28/2018 10:16 AM,0.357142857142857
03/28/2018 10:19 AM,0.386363636363636
03/28/2018 10:22 AM,0.416666666666667
03/28/2018 10:25 AM,0.351851851851852
03/28/2018 10:28 AM,0.51063829787234
03/28/2018 10:31 AM,0.585365853658537
03/28/2018 10:34 AM,0.647058823529412
03/28/2018 10:37 AM,0.636363636363636
03/28/2018 10:40 AM,0.645161290322581
03/28/2018 10:43 AM,0.647058823529412
03/28/2018 10:46 AM,0.675675675675676
03/28/2018 10:49 AM,0.55
03/28/2018 10:52 AM,0.488372093023256
03/28/2018 10:55 AM,0.369565217391304
03/28/2018 10:58 AM,0.288888888888889
03/28/2018 11:01 AM,0.30952380952381
03/28/2018 11:04 AM,0.404761904761905
03/28/2018 11:07 AM,0.5
03/28/2018 11:10 AM,0.6
03/28/2018 11:13 AM,0.545454545454545
03/28/2018 11:16 AM,0.533333333333333
03/28/2018 11:19 AM,0.478260869565217
03/28/2018 11:22 AM,0.5625
03/28/2018 11:25 AM,0.583333333333333
03/28/2018 11:28 AM,0.759259259259259
03/28/2018 11:32 AM,0.773584905660377
03/28/2018 11:35 AM,0.692307692307692
03/28/2018 11:38 AM,0.48936170212766
03/28/2018 11:41 AM,0.378378378378378
03/28/2018 11:44 AM,0.307692307692308
03/28/2018 11:47 AM,0.342857142857143
03/28/2018 11:50 AM,0.272727272727273
03/28/2018 11:53 AM,0.266666666666667
03/28/2018 11:56 AM,0.264705882352941
03/28/2018 11:59 AM,0.545454545454545
03/28/2018 12:02 PM,0.4
03/28/2018 12:05 PM,0.518518518518518
03/28/2018 12:08 PM,0.522727272727273
03/28/2018 12:11 PM,0.538461538461538
03/28/2018 12:14 PM,0.384615384615385
03/28/2018 12:17 PM,0.405405405405405
03/28/2018 12:20 PM,0.324324324324324
03/28/2018 12:23 PM,0.382978723404255
03/28/2018 12:26 PM,0.372549019607843
03/28/2018 12:29 PM,0.4
03/28/2018 12:32 PM,0.444444444444444
03/28/2018 12:35 PM,0.388888888888889
03/28/2018 12:38 PM,0.38
03/28/2018 12:41 PM,0.391304347826087
03/28/2018 12:44 PM,0.428571428571429
03/28/2018 12:47 PM,0.52
03/28/2018 12:51 PM,0.549019607843137
03/28/2018 12:54 PM,0.631578947368421
03/28/2018 12:57 PM,0.631578947368421
03/28/2018 01:00 PM,0.607142857142857
03/28/2018 01:03 PM,0.673469387755102
03/28/2018 01:06 PM,0.647058823529412
03/28/2018 01:09 PM,0.653846153846154
03/28/2018 01:12 PM,0.666666666666667
03/28/2018 01:15 PM,0.604166666666667
03/28/2018 01:18 PM,0.6875
03/28/2018 01:21 PM,0.634615384615385
03/28/2018 01:24 PM,0.62962962962963
03/28/2018 01:27 PM,0.722222222222222
03/28/2018 01:30 PM,0.758620689655172
03/28/2018 01:33 PM,0.736842105263158
03/28/2018 01:36 PM,0.684210526315789
03/28/2018 01:39 PM,0.637931034482759
03/28/2018 01:42 PM,0.578947368421053
03/28/2018 01:45 PM,0.529411764705882
03/28/2018 01:48 PM,0.478260869565217
03/28/2018 01:51 PM,0.384615384615385
03/28/2018 01:54 PM,0.333333333333333
03/28/2018 01:57 PM,0.307692307692308
03/28/2018 02:01 PM,0.673913043478261
03/28/2018 02:04 PM,0.702127659574468
03/28/2018 02:07 PM,0.6875
03/28/2018 02:10 PM,0.66
03/28/2018 02:13 PM,0.686274509803922
03/28/2018 02:16 PM,0.68
03/28/2018 02:19 PM,0.333333333333333
03/28/2018 02:22 PM,0.344827586206897
03/28/2018 02:25 PM,0.4
03/28/2018 02:28 PM,0.25
03/28/2018 02:31 PM,0.305555555555556
03/28/2018 02:34 PM,0.163265306122449
03/28/2018 02:37 PM,0.461538461538462
03/28/2018 02:40 PM,0.533333333333333
03/28/2018 02:43 PM,0.520833333333333
03/28/2018 02:46 PM,0.4
03/28/2018 02:49 PM,0.256410256410256
03/28/2018 02:52 PM,0.25
03/28/2018 02:55 PM,0.282051282051282
03/28/2018 02:58 PM,0.35
03/28/2018 03:01 PM,0.459459459459459
03/28/2018 03:04 PM,0.583333333333333
03/28/2018 03:07 PM,0.5
03/28/2018 03:10 PM,0.5
03/28/2018 03:14 PM,0.461538461538462
03/28/2018 03:17 PM,0.408163265306122
03/28/2018 03:20 PM,0.454545454545455
03/28/2018 03:23 PM,0.542372881355932
03/28/2018 03:26 PM,0.385964912280702
03/28/2018 03:29 PM,0.37037037037037
03/28/2018 03:32 PM,0.333333333333333
03/28/2018 03:35 PM,0.274509803921569
03/28/2018 03:38 PM,0.288461538461538
03/28/2018 03:41 PM,0.133333333333333
03/28/2018 03:44 PM,0.132075471698113
03/28/2018 03:47 PM,0.25
03/28/2018 03:50 PM,0.378378378378378
03/28/2018 03:53 PM,0.659090909090909
03/28/2018 03:56 PM,0.692307692307692
03/28/2018 03:59 PM,0.7
03/28/2018 04:02 PM,0.82051282051282
03/28/2018 04:05 PM,0.707317073170732
03/28/2018 04:08 PM,0.652173913043478
03/28/2018 04:11 PM,0.630434782608696
03/28/2018 04:14 PM,0.51063829787234
03/28/2018 04:17 PM,0.425531914893617
03/28/2018 04:21 PM,0.386363636363636
03/28/2018 04:24 PM,0.30952380952381
03/28/2018 04:27 PM,0.341463414634146
03/28/2018 04:30 PM,0.357142857142857
03/28/2018 04:33 PM,0.41304347826087
03/28/2018 04:36 PM,0.461538461538462
03/28/2018 04:39 PM,0.457142857142857
03/28/2018 04:42 PM,0.419354838709677
03/28/2018 04:45 PM,0.454545454545455
03/28/2018 04:48 PM,0.394736842105263
03/28/2018 04:51 PM,0.522727272727273
03/28/2018 04:54 PM,0.6
03/28/2018 04:57 PM,0.717391304347826
03/28/2018 05:00 PM,0.654545454545455
